Christ	X
dit	VERB
que	SCONJ
Dieu	PROPN
doit	VERB
être	VERB
adoré	ADJ
“	PUNCT
en	ADP
esprit	NOUN
et	CCONJ
vérité	NOUN
”	PUNCT
.	PUNCT

Le	DET
jour	NOUN
de	ADP
la	DET
remise	NOUN
des	ADP+DET
diplômes	NOUN
,	PUNCT
attendu	ADJ
avec	ADP
impatience	NOUN
,	PUNCT
le	DET
beau	ADJ
temps	NOUN
annonçait	VERB
l'	DET
approche	NOUN
du	ADP+DET
printemps	PROPN
.	PUNCT

Dans	ADP
de	ADP
nombreuses	ADJ
régions	NOUN
,	PUNCT
il	PRON
est	VERB
visible	ADJ
en	ADP
moyenne	NOUN
tous	ADJ
les	DET
quatre	NUM
jours	NOUN
.	PUNCT

La	DET
dépression	NOUN
de	ADP
cette	DET
année	NOUN
-	PUNCT
là	ADV
fit	VERB
s'	PRON
effondrer	VERB
les	DET
marchés	NOUN
financiers	ADJ
du	ADP+DET
monde	NOUN
.	PUNCT

Depuis	ADP
son	DET
premier	ADJ
numéro	NOUN
le	DET
tirage	NOUN
a	AUX
toujours	ADV
occupé	VERB
une	DET
place	NOUN
secondaire	ADJ
,	PUNCT
le	DET
but	NOUN
principal	ADJ
de	ADP
ce	DET
périodique	NOUN
étant	VERB
de	DET
publier	VERB
des	DET
renseignements	NOUN
d'	ADP
une	DET
haute	ADJ
valeur	NOUN
.	PUNCT

Ils	PRON
veulent	VERB
qu'	SCONJ
on	PRON
les	PRON
accepte	VERB
en	ADP
fonction	NOUN
de	ADP
leurs	DET
mérites	NOUN
(	PUNCT
leurs	DET
capacités	NOUN
,	PUNCT
leurs	DET
talents	NOUN
et	CCONJ
leurs	DET
réalisations	NOUN
)	PUNCT
.	PUNCT

D'	ADP
ordinaire	NOUN
nous	PRON
ne	PART
remarquons	VERB
pas	PART
cette	DET
poussière	NOUN
,	PUNCT
mais	SCONJ
il	PRON
suffit	VERB
d'	ADP
un	DET
faisceau	NOUN
de	ADP
lumière	NOUN
solaire	ADJ
pour	ADP
la	DET
rendre	VERB
visible	ADJ
.	PUNCT

Dans	ADP
plus	ADV
d'	ADP
un	DET
million	NOUN
de	ADP
foyers	NOUN
disséminés	VERB
dans	ADP
203	NUM
pays	NOUN
et	CCONJ
îles	PRON
,	PUNCT
les	DET
témoins	NOUN
de	ADP
Jéhovah	PROPN
étudient	VERB
la	DET
Bible	PROPN
avec	ADP
les	DET
gens	NOUN
désireux	ADJ
de	ADP
la	PRON
connaître	VERB
.	PUNCT
—	PUNCT
És	X
.	PUNCT

Aussi	ADV
choisit	VERB
-	PUNCT
on	PRON
pour	ADP
ces	DET
pièces	NOUN
une	DET
peinture	NOUN
mate	ADJ
.	PUNCT

Détrompez	VERB
-	PUNCT
vous	PRON
,	PUNCT
car	SCONJ
le	DET
journal	NOUN
ajouta	VERB
:	PUNCT
“	PUNCT
Des	DET
offices	NOUN
semblables	ADJ
sont	VERB
courants	ADJ
aujourd'	X
hui	X
.	PUNCT
”	PUNCT

L'	DET
un	NUM
d'	ADP
eux	PRON
,	PUNCT
la	DET
vigogne	NOUN
,	PUNCT
est	VERB
une	DET
bête	NOUN
sauvage	ADJ
dont	SCONJ
la	DET
fourrure	NOUN
est	AUX
très	ADV
estimée	VERB
.	PUNCT
Le	DET
lama	NOUN
,	PUNCT
lui	PRON
,	PUNCT
est	VERB
un	DET
animal	NOUN
domestiqué	ADJ
,	PUNCT
un	DET
véritable	ADJ
vaisseau	NOUN
du	ADP+DET
désert	NOUN
.	PUNCT

Selon	ADP
une	DET
dépêche	NOUN
,	PUNCT
le	DET
nombre	NOUN
de	ADP
prêtres	NOUN
américains	ADJ
qui	SCONJ
ont	AUX
quitté	VERB
les	DET
ordres	NOUN
en	ADP
1968	NUM
était	VERB
de	ADP
31	NUM
pour	ADP
cent	NUM
plus	ADV
élevé	VERB
que	ADP
durant	ADP
la	DET
période	NOUN
correspondante	ADJ
de	ADP
1967	NUM
.	PUNCT

Même	ADV
quand	SCONJ
la	DET
malade	NOUN
leur	PRON
signala	VERB
que	SCONJ
le	DET
sang	NOUN
ne	PART
lui	PRON
avait	AUX
pas	PART
été	AUX
prescrit	VERB
,	PUNCT
ils	PRON
s'	PRON
obstinèrent	VERB
à	ADP
pratiquer	VERB
la	DET
transfusion	NOUN
.	PUNCT

Certains	ADJ
se	PRON
font	VERB
une	DET
règle	NOUN
de	ADP
ne	PART
jamais	ADV
reprendre	VERB
d'	ADP
un	DET
plat	NOUN
,	PUNCT
surtout	ADV
si	SCONJ
le	DET
repas	NOUN
en	PRON
comporte	VERB
plusieurs	ADJ
.	PUNCT

Au	ADP+DET
cours	NOUN
de	ADP
notre	PRON
conversation	NOUN
,	PUNCT
elle	PRON
m'	PRON
a	AUX
posé	VERB
de	ADP
nombreuses	ADJ
questions	NOUN
sur	ADP
plusieurs	ADV
sujets	NOUN
et	CCONJ
m'	PRON
a	AUX
dit	VERB
qu'	SCONJ
elle	PRON
avait	AUX
toujours	ADV
voulu	VERB
être	VERB
missionnaire	ADJ
.	PUNCT

La	DET
question	NOUN
revêtit	VERB
même	ADV
un	DET
aspect	NOUN
religieux	ADJ
lors	ADP
de	ADP
la	DET
naissance	NOUN
d'	ADP
une	DET
nouvelle	ADJ
secte	NOUN
créée	VERB
pour	ADP
rendre	VERB
un	DET
culte	NOUN
aux	ADP+DET
surhommes	NOUN
de	ADP
Vénus	PROPN
.	PUNCT

Autre	ADP
ironie	NOUN
du	ADP+DET
sort	NOUN
:	PUNCT
tandis	ADP
que	SCONJ
les	DET
insecticides	NOUN
ont	AUX
tué	VERB
des	DET
insectes	NOUN
,	PUNCT
ces	DET
mêmes	ADV
espèces	NOUN
d'	ADP
insectes	NOUN
ont	AUX
engendré	VERB
des	DET
descendants	NOUN
qui	SCONJ
résistent	VERB
au	ADP+DET
produit	NOUN
.	PUNCT

Les	DET
dictionnaires	NOUN
donnent	VERB
des	DET
définitions	NOUN
bien	ADV
précises	ADJ
du	ADP+DET
mot	NOUN
“	PUNCT
vérité	NOUN
”	PUNCT
.	PUNCT

Les	DET
tables	NOUN
sont	AUX
dressées	VERB
simplement	ADV
et	CCONJ
la	DET
nourriture	NOUN
est	VERB
abondante	ADJ
.	PUNCT

Voici	DET
à	ADP
ce	DET
sujet	NOUN
le	DET
récit	NOUN
d'	ADP
un	DET
témoin	NOUN
de	ADP
Jéhovah	PROPN
au	ADP+DET
Nigeria	NOUN
:	PUNCT

Un	DET
enquêteur	NOUN
déclara	VERB
:	PUNCT
“	PUNCT
Le	DET
regard	NOUN
vide	ADJ
de	ADP
certains	NOUN
d'	ADP
entre	ADP
eux	PRON
n'	ADV
est	VERB
pas	ADV
celui	DET
du	ADP+DET
drogué	ADJ
mais	CCONJ
celui	DET
du	ADP+DET
psychotique	NOUN
.	PUNCT
”	PUNCT

Il	PRON
monta	VERB
donc	CCONJ
à	ADP
un	DET
arbre	NOUN
afin	ADP
de	ADP
voir	VERB
Jésus	PROPN
-	X
Christ	X
.	PUNCT

Une	DET
revue	NOUN
populaire	ADJ
observa	VERB
dernièrement	ADV
à	ADP
ce	DET
propos	NOUN
:	PUNCT
“	PUNCT
Quatre	DET
-	X
vingt	X
-	X
cinq	X
pour	X
cent	X
des	DET
peintures	NOUN
vendues	VERB
dans	ADP
le	DET
commerce	NOUN
de	ADP
nos	PRON
jours	NOUN
,	PUNCT
n'	ADV
existaient	VERB
même	ADV
pas	ADV
il	PRON
y	ADV
a	VERB
cinq	DET
ans	NOUN
.	PUNCT
”	PUNCT

Dans	ADP
son	DET
ouvrage	NOUN
Le	DET
langage	NOUN
perdu	ADJ
du	ADP+DET
symbolisme	NOUN
(	PUNCT
angl	NOUN
.	PUNCT
)	PUNCT
,	PUNCT
Harold	PROPN
Bailey	PROPN
rapporte	VERB
le	DET
commentaire	NOUN
d'	ADP
un	DET
voyageur	NOUN
à	ADP
ce	DET
sujet	NOUN
.	PUNCT

Un	DET
criquet	NOUN
en	ADP
jade	NOUN
enterré	ADJ
à	ADP
trois	NUM
reprises	NOUN
de	ADP
cette	DET
façon	NOUN
est	VERB
un	DET
trésor	NOUN
pour	ADP
les	DET
Chinois	PROPN
.	PUNCT

En	ADP
été	NOUN
,	PUNCT
on	PRON
voit	VERB
ce	DET
beau	ADJ
papillon	NOUN
dans	ADP
des	DET
régions	NOUN
aussi	ADV
septentrionales	ADJ
que	SCONJ
la	DET
baie	NOUN
d'	ADP
Hudson	PROPN
.	PUNCT

Les	DET
parents	NOUN
avisés	ADJ
savent	VERB
que	SCONJ
ce	DET
n'	PART
est	VERB
pas	PART
seulement	ADV
ce	PRON
qu'	PRON
ils	PRON
donnent	VERB
à	ADP
leurs	DET
enfants	NOUN
ou	CCONJ
ce	PRON
qu'	PRON
ils	PRON
font	VERB
pour	ADP
eux	PRON
qui	PRON
les	PRON
aidera	VERB
à	ADP
devenir	VERB
des	DET
adultes	NOUN
mûrs	ADJ
et	CCONJ
équilibrés	ADJ
,	PUNCT
mais	CCONJ
aussi	ADV
ce	PRON
qu'	PRON
ils	PRON
leur	PRON
enseignent	VERB
à	ADP
faire	VERB
pour	ADP
eux	PRON
-	PUNCT
mêmes	PART
et	CCONJ
pour	ADP
autrui	NOUN
.	PUNCT

Êtes	VERB
-	PUNCT
vous	PRON
persuadé	ADJ
que	SCONJ
le	DET
Dieu	NOUN
tout	ADV
-	PUNCT
puissant	ADJ
a	AUX
pourvu	VERB
à	ADP
un	DET
guide	NOUN
écrit	ADJ
pour	ADP
l'	DET
humanité	NOUN
?	PUNCT

Chaque	DET
sinus	NOUN
consiste	VERB
en	ADP
réalité	NOUN
en	ADP
un	DET
labyrinthe	NOUN
de	ADP
cellules	NOUN
(	PUNCT
de	ADP
trois	NUM
à	ADP
dix	NUM
-	PUNCT
huit	NUM
)	PUNCT
.	PUNCT

Depuis	ADP
leur	DET
enfance	NOUN
,	PUNCT
les	DET
jeunes	NOUN
sont	VERB
habitués	ADJ
à	ADP
voir	VERB
les	DET
adultes	NOUN
fumer	VERB
;	PUNCT
ils	PRON
ont	AUX
vu	VERB
les	DET
films	NOUN
et	CCONJ
la	DET
publicité	NOUN
destinés	ADJ
à	ADP
favoriser	VERB
la	DET
consommation	NOUN
du	ADP+DET
tabac	NOUN
.	PUNCT

Des	DET
enquêtes	NOUN
ont	AUX
révélé	VERB
que	SCONJ
de	DET
nombreux	ADJ
adultes	NOUN
,	PUNCT
même	ADV
des	DET
pères	NOUN
et	CCONJ
des	DET
mères	NOUN
de	ADP
famille	NOUN
,	PUNCT
commettent	VERB
l'	DET
adultère	NOUN
et	CCONJ
la	DET
fornication	NOUN
.	PUNCT

Qui	PRON
leur	PRON
a	AUX
enseigné	VERB
la	DET
théorie	NOUN
de	ADP
l'	DET
évolution	NOUN
,	PUNCT
laquelle	PRON
a	AUX
rendu	VERB
Dieu	PROPN
“	PUNCT
superflu	ADJ
”	PUNCT
?	PUNCT

Si	SCONJ
vous	PRON
avez	VERB
besoin	NOUN
d'	ADP
aide	NOUN
pour	ADP
préparer	VERB
vos	DET
exposés	NOUN
,	PUNCT
vous	PRON
n'	PART
aurez	VERB
qu'	SCONJ
à	ADP
la	PRON
demander	VERB
.	PUNCT

La	DET
tourbe	NOUN
émiettée	ADJ
brûle	VERB
rapidement	ADV
et	CCONJ
forme	VERB
des	DET
scories	NOUN
vitreuses	ADJ
au	ADP+DET
lieu	NOUN
de	ADP
l'	DET
habituelle	ADJ
cendre	NOUN
gris	ADJ
rougeâtre	ADJ
.	PUNCT

Aussi	ADV
longtemps	ADV
que	SCONJ
Babylone	PROPN
existait	VERB
en	ADP
tant	ADV
que	SCONJ
puissance	NOUN
mondiale	ADJ
,	PUNCT
les	DET
Juifs	NOUN
ne	PART
pouvaient	VERB
espérer	VERB
de	ADP
délivrance	NOUN
.	PUNCT

Comme	ADP
le	PRON
montre	VERB
le	DET
passage	NOUN
biblique	ADJ
cité	VERB
plus	ADV
haut	ADJ
,	PUNCT
les	DET
parents	NOUN
chrétiens	ADJ
doivent	VERB
être	VERB
‘	PUNCT
qualifiés	ADJ
pour	ADP
enseigner	VERB
'	PUNCT
.	PUNCT

Autre	ADJ
avantage	NOUN
de	ADP
renoncer	VERB
au	ADP+DET
tabac	NOUN
(	PUNCT
selon	ADP
les	DET
recherches	NOUN
du	ADP+DET
Centre	NOUN
médical	ADJ
de	ADP
l'	DET
université	NOUN
de	ADP
Californie	PROPN
)	PUNCT
,	PUNCT
on	PRON
dort	VERB
beaucoup	ADV
mieux	ADV
.	PUNCT

La	DET
température	NOUN
qui	SCONJ
vous	PRON
convient	VERB
bien	ADV
conviendra	VERB
en	ADP
général	NOUN
à	ADP
vos	DET
plantes	VERB
.	PUNCT

